"customer_number","customer_name","contact_last_name","contact_first_name","city","state","order_ym","required_ym","profit_each","cost_each","price_each","total_sale","office_state","office_city","buy_price","product_name","product_line","order_date","office_code","product_vendor"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,45.09,43.26,"","","CA","San Francisco",43.26,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2015-06-12",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,27.08,34.21,"","","CA","San Francisco",34.21,"1957 Ford Thunderbird","Classic Cars","2015-06-12",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,13.96,49.24,"","","CA","San Francisco",49.24,"1970 Chevy Chevelle SS 454","Classic Cars","2015-06-12",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,9.28,22.57,"","","CA","San Francisco",22.57,"1939 Chevrolet Deluxe Coupe","Vintage Cars","2015-06-12",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,19.26,20.61,"","","CA","San Francisco",20.61,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2015-06-12",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,39.99,47.25,"","","CA","San Francisco",47.25,"1949 Jaguar XK 120","Classic Cars","2015-06-12",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,43.45,72.81,"","","CA","San Francisco",72.81,"1952 Citroen-15CV","Classic Cars","2015-06-12",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,23.11,50.51,"","","CA","San Francisco",50.51,"1969 Chevrolet Camaro Z28","Classic Cars","2015-06-12",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,33.19,62.11,"","","CA","San Francisco",62.11,"2002 Chevy Corvette","Classic Cars","2015-06-12",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201506,201506,13.13,21.75,"","","CA","San Francisco",21.75,"1936 Mercedes Benz 500k Roadster","Vintage Cars","2015-06-12",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,35.46,103.42,"",6944,"CA","San Francisco",103.42,"1962 LanciaA Delta 16V","Classic Cars","2015-10-11",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,32.79,77.9,"","","CA","San Francisco",77.9,"1958 Setra Bus","Trucks and Buses","2015-10-11",1,"Welly Diecast Productions"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,40.29,55.7,"","","CA","San Francisco",55.7,"1957 Chevy Pickup","Trucks and Buses","2015-10-11",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,29.46,74.86,"","","CA","San Francisco",74.86,"1964 Mercedes Tour Bus","Trucks and Buses","2015-10-11",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,28.56,24.92,"","","CA","San Francisco",24.92,"1926 Ford Fire Engine","Trucks and Buses","2015-10-11",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,79.59,77.9,"","","CA","San Francisco",77.9,"1992 Ferrari 360 Spider red","Classic Cars","2015-10-11",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,35.11,84.76,"","","CA","San Francisco",84.76,"1940s Ford truck","Trucks and Buses","2015-10-11",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,20.63,23.14,"","","CA","San Francisco",23.14,"1939 Cadillac Limousine","Vintage Cars","2015-10-11",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,53.67,61.34,"","","CA","San Francisco",61.34,"1962 Volkswagen Microbus","Trucks and Buses","2015-10-11",1,"Autoart Studio Design"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,18.73,15.91,"","","CA","San Francisco",15.91,"1958 Chevy Corvette Limited Edition","Classic Cars","2015-10-11",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,25.04,53.93,"","","CA","San Francisco",53.93,"1980’s GM Manhattan Express","Trucks and Buses","2015-10-11",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,23.8,25.98,"","","CA","San Francisco",25.98,"1954 Greyhound Scenicruiser","Trucks and Buses","2015-10-11",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,18.75,33.61,"","","CA","San Francisco",33.61,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2015-10-11",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201510,201510,44.51,46.53,"",4552,"CA","San Francisco",46.53,"1982 Camaro Z28","Classic Cars","2015-10-11",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,43.84,55.7,"","","CA","San Francisco",55.7,"1957 Chevy Pickup","Trucks and Buses","2016-02-20",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,45.85,101.51,"",7368,"CA","San Francisco",101.51,"1998 Chrysler Plymouth Prowler","Classic Cars","2016-02-20",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,46.64,74.86,"",6075,"CA","San Francisco",74.86,"1964 Mercedes Tour Bus","Trucks and Buses","2016-02-20",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,34.63,24.92,"","","CA","San Francisco",24.92,"1926 Ford Fire Engine","Trucks and Buses","2016-02-20",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,91.44,77.9,"","","CA","San Francisco",77.9,"1992 Ferrari 360 Spider red","Classic Cars","2016-02-20",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,17.34,32.36,"","","CA","San Francisco",32.36,"1970 Dodge Coronet","Classic Cars","2016-02-20",1,"Highway 66 Mini Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,61.34,61.34,"","","CA","San Francisco",61.34,"1962 Volkswagen Microbus","Trucks and Buses","2016-02-20",1,"Autoart Studio Design"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,12.73,15.91,"","","CA","San Francisco",15.91,"1958 Chevy Corvette Limited Edition","Classic Cars","2016-02-20",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,40.22,69.78,110,2420,"CA","San Francisco",69.78,"1992 Porsche Cayenne Turbo Silver","Classic Cars","2016-02-20",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,25.97,25.98,"","","CA","San Francisco",25.98,"1954 Greyhound Scenicruiser","Trucks and Buses","2016-02-20",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201602,201602,25.47,68.29,"","","CA","San Francisco",68.29,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2016-02-20",1,"Highway 66 Mini Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,81.04,95.59,"","","CA","San Francisco",95.59,"2001 Ferrari Enzo","Classic Cars","2016-03-20",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,52.88,89.14,"","","CA","San Francisco",89.14,"1969 Corvair Monza","Classic Cars","2016-03-20",1,"Welly Diecast Productions"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,86.51,83.05,"","","CA","San Francisco",83.05,"1969 Ford Falcon","Classic Cars","2016-03-20",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,45.85,101.51,"","","CA","San Francisco",101.51,"1998 Chrysler Plymouth Prowler","Classic Cars","2016-03-20",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,54.63,68.3,"","","CA","San Francisco",68.3,"1903 Ford Model A","Vintage Cars","2016-03-20",1,"Unimax Art Galleries"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,21.18,67.56,"","","CA","San Francisco",67.56,"Collectable Wooden Train","Trains","2016-03-20",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,40.21,91.92,"","","CA","San Francisco",91.92,"1970 Triumph Spitfire","Classic Cars","2016-03-20",1,"Min Lin Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,17.34,32.36,"","","CA","San Francisco",32.36,"1970 Dodge Coronet","Classic Cars","2016-03-20",1,"Highway 66 Mini Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,27.21,69.78,"","","CA","San Francisco",69.78,"1992 Porsche Cayenne Turbo Silver","Classic Cars","2016-03-20",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,24.86,26.72,"","","CA","San Francisco",26.72,"1950’s Chicago Surface Lines Streetcar","Trains","2016-03-20",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,46.3,68.29,"","","CA","San Francisco",68.29,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2016-03-20",1,"Highway 66 Mini Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,18.75,37.49,"","","CA","San Francisco",37.49,"1962 City of Detroit Streetcar","Trains","2016-03-20",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201603,201603,34.65,43.3,"","","CA","San Francisco",43.3,"The Mayflower","Ships","2016-03-20",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,115.72,98.58,"","","CA","San Francisco",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-05-21",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,43.17,58.33,"",3248,"CA","San Francisco",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-05-21",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,42.12,60.62,"","","CA","San Francisco",60.62,"1937 Lincoln Berline","Vintage Cars","2016-05-21",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,19.41,24.26,"","","CA","San Francisco",24.26,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2016-05-21",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,59.5,86.7,"","","CA","San Francisco",86.7,"1917 Grand Touring Sedan","Vintage Cars","2016-05-21",1,"Welly Diecast Productions"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,15.13,33.29,"","","CA","San Francisco",33.29,"1911 Ford Town Car","Vintage Cars","2016-05-21",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,53.39,58.48,"","","CA","San Francisco",58.48,"1932 Model A Ford J-Coupe","Vintage Cars","2016-05-21",1,"Autoart Studio Design"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,77.63,72.56,"","","CA","San Francisco",72.56,"1928 Mercedes-Benz SSK","Vintage Cars","2016-05-21",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,30.4,60.78,"","","CA","San Francisco",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-05-21",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,19.98,34.35,"","","CA","San Francisco",34.35,"1934 Ford V8 Coupe","Vintage Cars","2016-05-21",1,"Min Lin Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,32.46,60.74,"","","CA","San Francisco",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2016-05-21",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,26.79,57.54,"","","CA","San Francisco",57.54,"1917 Maxwell Touring Car","Vintage Cars","2016-05-21",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,21.13,23.14,"","","CA","San Francisco",23.14,"1939 Cadillac Limousine","Vintage Cars","2016-05-21",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,5.31,22.57,"","","CA","San Francisco",22.57,"1939 Chevrolet Deluxe Coupe","Vintage Cars","2016-05-21",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,22.85,20.61,"","","CA","San Francisco",20.61,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2016-05-21",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,18.46,21.75,"","","CA","San Francisco",21.75,"1936 Mercedes Benz 500k Roadster","Vintage Cars","2016-05-21",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201605,201605,38.96,57.46,"","","CA","San Francisco",57.46,"1936 Chrysler Airflow","Vintage Cars","2016-05-21",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201606,201606,16.97,15.91,"","","CA","San Francisco",15.91,"1958 Chevy Corvette Limited Edition","Classic Cars","2016-06-19",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201606,201606,23.12,53.93,"","","CA","San Francisco",53.93,"1980’s GM Manhattan Express","Trucks and Buses","2016-06-19",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201606,201606,23.8,25.98,"","","CA","San Francisco",25.98,"1954 Greyhound Scenicruiser","Trucks and Buses","2016-06-19",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,100.72,98.58,"","","CA","San Francisco",98.58,"1952 Alpine Renault 1300","Classic Cars","2016-07-10",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,32.5,103.42,"","","CA","San Francisco",103.42,"1962 LanciaA Delta 16V","Classic Cars","2016-07-10",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,31.44,77.9,"","","CA","San Francisco",77.9,"1958 Setra Bus","Trucks and Buses","2016-07-10",1,"Welly Diecast Productions"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,53.67,58.33,112,4368,"CA","San Francisco",58.33,"1940 Ford Pickup Truck","Trucks and Buses","2016-07-10",1,"Studio M Art Models"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,34.03,24.92,"","","CA","San Francisco",24.92,"1926 Ford Fire Engine","Trucks and Buses","2016-07-10",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,30.4,60.78,"","","CA","San Francisco",60.78,"1913 Ford Model T Speedster","Vintage Cars","2016-07-10",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,24.99,34.35,"","","CA","San Francisco",34.35,"1934 Ford V8 Coupe","Vintage Cars","2016-07-10",1,"Min Lin Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,43.98,60.74,"","","CA","San Francisco",60.74,"18th Century Vintage Horse Carriage","Vintage Cars","2016-07-10",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,26.79,57.54,"","","CA","San Francisco",57.54,"1917 Maxwell Touring Car","Vintage Cars","2016-07-10",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201607,201607,20.58,84.76,"","","CA","San Francisco",84.76,"1940s Ford truck","Trucks and Buses","2016-07-10",1,"Motor City Art Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201608,26.35,47.25,"",2944,"CA","San Francisco",47.25,"1949 Jaguar XK 120","Classic Cars","2016-08-19",1,"Classic Metal Creations"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201608,42.27,72.81,"","","CA","San Francisco",72.81,"1952 Citroen-15CV","Classic Cars","2016-08-19",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201608,32.53,50.51,"","","CA","San Francisco",50.51,"1969 Chevrolet Camaro Z28","Classic Cars","2016-08-19",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201608,31.05,62.11,"","","CA","San Francisco",62.11,"2002 Chevy Corvette","Classic Cars","2016-08-19",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201608,14.77,21.75,"","","CA","San Francisco",21.75,"1936 Mercedes Benz 500k Roadster","Vintage Cars","2016-08-19",1,"Red Start Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,83.12,95.59,"","","CA","San Francisco",95.59,"2001 Ferrari Enzo","Classic Cars","2016-08-23",1,"Second Gear Diecast"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,48.58,55.7,"","","CA","San Francisco",55.7,"1957 Chevy Pickup","Trucks and Buses","2016-08-23",1,"Exoto Designs"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,58.95,101.51,"","","CA","San Francisco",101.51,"1998 Chrysler Plymouth Prowler","Classic Cars","2016-08-23",1,"Gearbox Collectibles"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,21.38,32.36,"","","CA","San Francisco",32.36,"1970 Dodge Coronet","Classic Cars","2016-08-23",1,"Highway 66 Mini Classics"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,65.17,61.34,"","","CA","San Francisco",61.34,"1962 Volkswagen Microbus","Trucks and Buses","2016-08-23",1,"Autoart Studio Design"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,19.1,15.91,"","","CA","San Francisco",15.91,"1958 Chevy Corvette Limited Edition","Classic Cars","2016-08-23",1,"Carousel DieCast Legends"
124,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA",201608,201609,26.03,69.78,"","","CA","San Francisco",69.78,"1992 Porsche Cayenne Turbo Silver","Classic Cars","2016-08-23",1,"Exoto Designs"
